,article_id,description
342,778223004,printed hood hoodie garment upper body placement print light pink dusty light pink jersey fancy menswear menswear contemporary street jersey fancy long sleeved top in sweatshirt fabric with motif drawstring hood kangaroo pocket and ribbing at the cuffs and hem printed hood hoodie garment upper body placement print light pink dusty light pink jersey fancy menswear menswear contemporary street jersey fancy long sleeved top in sweatshirt fabric with motif drawstring hood kangaroo pocket and ribbing at the cuffs and hem
343,693243015,matey sweater garment upper body melange yellowish brown dark brown knitwear ladieswear ladieswear womens everyday collection knitwear wide neck jumper in soft fine knit containing some wool with dropped shoulders long sleeves and ribbing at the cuffs and hem matey sweater garment upper body melange yellowish brown dark brown knitwear ladieswear ladieswear womens everyday collection knitwear wide neck jumper in soft fine knit containing some wool with dropped shoulders long sleeves and ribbing at the cuffs and hem
344,768284002,izzy cinced loose tee shirt garment upper body melange black dark black jersey ladieswear ladieswear jersey fancy wide sports top in fast drying functional fabric with slightly wider neckline short cap sleeves and drawstring at one side of the hem rounded and slightly longer at the back izzy cinced loose tee shirt garment upper body melange black dark black jersey ladieswear ladieswear jersey fancy wide sports top in fast drying functional fabric with slightly wider neckline short cap sleeves and drawstring at one side of the hem rounded and slightly longer at the back
345,572957013,havana leggings tights garment lower body placement print black dark black jersey ladieswear ladieswear jersey fancy sports tights in fast drying functional fabric with high waist and wide waistband to hold in and shape the waist sculpting seams at the back that showcase the body physique key pocket in the waistband havana leggings tights garment lower body placement print black dark black jersey ladieswear ladieswear jersey fancy sports tights in fast drying functional fabric with high waist and wide waistband to hold in and shape the waist sculpting seams at the back that showcase the body physique key pocket in the waistband
346,614854005,fiona brazilian acacia underwear bottom underwear solid black dark black shopbasket lingerie lingeries tights ladieswear womens lingerie under nightwear brazilian briefs in soft jersey with lace trims low waist lined gusset wide sides and half string back the cotton content of the briefs is organic fiona brazilian acacia underwear bottom underwear solid black dark black shopbasket lingerie lingeries tights ladieswear womens lingerie under nightwear brazilian briefs in soft jersey with lace trims low waist lined gusset wide sides and half string back the cotton content of the briefs is organic
347,737222008,dahlia brazilian azalea low underwear bottom underwear solid dark pink medium dusty brown expressive lingerie lingeries tights ladieswear womens lingerie under nightwear brazilian briefs in lace with low waist lined gusset and high cut at the back dahlia brazilian azalea low underwear bottom underwear solid dark pink medium dusty brown expressive lingerie lingeries tights ladieswear womens lingerie under nightwear brazilian briefs in lace with low waist lined gusset and high cut at the back
348,754751004,paris glove gloves accessories solid dark orange medium dusty brown gloves hats ladies accessories ladieswear womens big accessories accessories gloves in soft leather with soft fine knit lining paris glove gloves accessories solid dark orange medium dusty brown gloves hats ladies accessories ladieswear womens big accessories accessories gloves in soft leather with soft fine knit lining
349,777148003,thomas premium sweater garment upper body melange dark yellow medium dusty brown knitwear ladieswear ladieswear womens everyday collection knitwear slightly boxy jumper knitted in soft fluffy wool blend with dropped shoulders long wide sleeves and ribbing around the neckline cuffs and hem thomas premium sweater garment upper body melange dark yellow medium dusty brown knitwear ladieswear ladieswear womens everyday collection knitwear slightly boxy jumper knitted in soft fluffy wool blend with dropped shoulders long wide sleeves and ribbing around the neckline cuffs and hem
350,563519016,simba rib sweater garment upper body solid dark red dark red jersey basic ladieswear ladieswear womens everyday basics jersey basic fitted polo neck top in soft viscose jersey simba rib sweater garment upper body solid dark red dark red jersey basic ladieswear ladieswear womens everyday basics jersey basic fitted polo neck top in soft viscose jersey
351,772785001,mufasa premium sweater garment upper body melange beige medium dusty mole knitwear ladieswear ladieswear womens everyday collection knitwear long sleeved jumper knitted in soft wool blend with neck dropped shoulders and ribbing around the neckline cuffs and hem slightly longer at the back mufasa premium sweater garment upper body melange beige medium dusty mole knitwear ladieswear ladieswear womens everyday collection knitwear long sleeved jumper knitted in soft wool blend with neck dropped shoulders and ribbing around the neckline cuffs and hem slightly longer at the back
